id_int,id,location_type,net_type,parent_station,route_type,stop_code,stop_id,stop_name,unique_agency_id,wheelchair_boarding,x,y
694,25678318,,walk,,,,,,,,10.0222475,53.5229765
695,25678319,,walk,,,,,,,,10.0223023,53.5237643
696,25678321,,walk,,,,,,,,10.0217291,53.5250118
697,25678349,,walk,,,,,,,,10.0151697,53.5227781
698,25678358,,walk,,,,,,,,10.0208772,53.5250466
699,25737301,,walk,,,,,,,,10.0030688,53.545959
700,25737304,,walk,,,,,,,,9.9933577,53.5432539
701,25737307,,walk,,,,,,,,9.9844738,53.542708
702,25911514,,walk,,,,,,,,9.9818925,53.5440904
703,25911709,,walk,,,,,,,,9.9693646,53.5460436
704,25911712,,walk,,,,,,,,9.9704512,53.5467687
705,25997079,,walk,,,,,,,,9.9774685,53.5281642
706,25997084,,walk,,,,,,,,9.9801558,53.5263216
707,25997087,,walk,,,,,,,,9.9819009,53.5256731
708,25997090,,walk,,,,,,,,9.9829079,53.5236813
709,25997093,,walk,,,,,,,,9.9812869,53.5194021
710,25997163,,walk,,,,,,,,9.9982604,53.5249683
711,25997164,,walk,,,,,,,,9.9983056,53.5257092
712,25997167,,walk,,,,,,,,9.9972506,53.5263533
713,25997168,,walk,,,,,,,,9.9991966,53.5258306
714,25997174,,walk,,,,,,,,9.9961583,53.5306318
715,25997175,,walk,,,,,,,,9.994554,53.5267723
716,25997176,,walk,,,,,,,,9.9948069,53.5285764
717,25997179,,walk,,,,,,,,9.9948597,53.5288915
718,25997180,,walk,,,,,,,,9.9898614,53.5275063
719,25997181,,walk,,,,,,,,9.9902191,53.5309866
720,25997187,,walk,,,,,,,,9.9865159,53.5276027
721,25997188,,walk,,,,,,,,9.9861983,53.5273951
722,25997189,,walk,,,,,,,,9.9858942,53.5269034
723,25997190,,walk,,,,,,,,9.9856262,53.5275117
724,26084093,,walk,,,,,,,,9.996903,53.549965
725,26084094,,walk,,,,,,,,9.9979052,53.5497868
726,26149078,,walk,,,,,,,,9.9831014,53.5242649
727,26149081,,walk,,,,,,,,9.9910707,53.524454
728,26149084,,walk,,,,,,,,10.0075708,53.5229741
729,26149099,,walk,,,,,,,,10.0087306,53.5231896
730,26149136,,walk,,,,,,,,9.9933025,53.5154088
731,26149137,,walk,,,,,,,,9.9926872,53.510209
732,26158591,,walk,,,,,,,,9.9830514,53.5240178
733,26600409,,walk,,,,,,,,9.9663043,53.545276
734,26600410,,walk,,,,,,,,9.9670405,53.5452415
735,26600411,,walk,,,,,,,,9.968092,53.5451952
736,26600412,,walk,,,,,,,,9.9688246,53.5451532
737,26600413,,walk,,,,,,,,9.9698494,53.5450995
738,26600414,,walk,,,,,,,,9.9705948,53.5449862
739,26600415,,walk,,,,,,,,9.9715585,53.5447291
740,26600416,,walk,,,,,,,,9.9718454,53.5451125
741,26600417,,walk,,,,,,,,9.9708824,53.5453702
742,26600418,,walk,,,,,,,,9.9699015,53.5454581
743,26600419,,walk,,,,,,,,9.9688775,53.5455121
744,26600420,,walk,,,,,,,,9.9681373,53.5455516
745,26600421,,walk,,,,,,,,9.967081,53.5456093
746,26600422,,walk,,,,,,,,9.9663346,53.5457819
747,26678228,,walk,,,,,,,,10.0302364,53.5482634
748,26678229,,walk,,,,,,,,10.0322334,53.5433695
749,26678230,,walk,,,,,,,,10.0366159,53.5445741
750,26678232,,walk,,,,,,,,10.0374594,53.5435002
751,26678233,,walk,,,,,,,,10.0370494,53.5440233
752,26678235,,walk,,,,,,,,10.0400384,53.5442366
753,26678236,,walk,,,,,,,,10.038437,53.5446841
754,26678239,,walk,,,,,,,,10.0335747,53.5410792
755,26678240,,walk,,,,,,,,10.0336161,53.5412465
756,26678370,,walk,,,,,,,,10.0190067,53.5229114
757,26678371,,walk,,,,,,,,10.0190194,53.5233431
758,26729250,,walk,,,,,,,,10.0117205,53.548044
759,26729251,,walk,,,,,,,,10.0102762,53.5480006
760,26729252,,walk,,,,,,,,9.9954725,53.5473394
761,26729256,,walk,,,,,,,,9.9951228,53.5474434
762,26729284,,walk,,,,,,,,10.0021389,53.5473284
763,27140863,,walk,,,,,,,,10.0057337,53.5485022
764,27140864,,walk,,,,,,,,10.0060962,53.5499576
765,27140868,,walk,,,,,,,,10.0033063,53.5472861
766,27140876,,walk,,,,,,,,9.986743,53.5477772
767,27309983,,walk,,,,,,,,9.980943,53.5201967
768,27309990,,walk,,,,,,,,9.9793605,53.5185734
769,27309994,,walk,,,,,,,,9.9778697,53.5175442
770,27309996,,walk,,,,,,,,9.9762705,53.5182879
771,27310004,,walk,,,,,,,,9.9819689,53.5210769
772,27310005,,walk,,,,,,,,9.9814131,53.5211179
773,29040840,,walk,,,,,,,,10.0255465,53.5243142
774,29040841,,walk,,,,,,,,10.0265575,53.5271478
775,29174512,,walk,,,,,,,,10.02331,53.5250171
776,29547206,,walk,,,,,,,,9.9874558,53.5474777
777,29547207,,walk,,,,,,,,9.9888037,53.5472754
778,29547208,,walk,,,,,,,,9.9922865,53.547188
779,29547265,,walk,,,,,,,,10.0087446,53.5476902
780,32426866,,walk,,,,,,,,9.9980561,53.5275877
781,32426867,,walk,,,,,,,,9.9992489,53.5278453
782,32427487,,walk,,,,,,,,10.0326992,53.540132
783,32427489,,walk,,,,,,,,10.0294956,53.5394825
784,32427490,,walk,,,,,,,,10.029155,53.539327
785,33037456,,walk,,,,,,,,10.0272948,53.5182405
786,33037459,,walk,,,,,,,,10.0257538,53.5170701
787,33037460,,walk,,,,,,,,10.0226759,53.517392
788,33037461,,walk,,,,,,,,10.016602,53.5175598
789,33291718,,walk,,,,,,,,9.9691727,53.5330059
790,33291719,,walk,,,,,,,,9.9691965,53.5328112
791,33319053,,walk,,,,,,,,10.0150779,53.5231651
792,33319055,,walk,,,,,,,,10.0166329,53.523681
793,33319059,,walk,,,,,,,,10.0191482,53.5243428
794,33319062,,walk,,,,,,,,10.0208269,53.5247889
795,33322104,,walk,,,,,,,,10.0250652,53.5305538
796,33324488,,walk,,,,,,,,10.0211568,53.5500046
797,33324490,,walk,,,,,,,,10.0168809,53.5504437
798,33632179,,walk,,,,,,,,10.0306691,53.5453721
799,33632180,,walk,,,,,,,,10.0383353,53.5475421
800,33632697,,walk,,,,,,,,10.0479275,53.5409279
801,33634983,,walk,,,,,,,,10.0266121,53.5490721
802,33634985,,walk,,,,,,,,10.0216782,53.5494052
803,33646638,,walk,,,,,,,,9.9661501,53.5088203
804,33726820,,walk,,,,,,,,9.9776673,53.5273888
805,33726823,,walk,,,,,,,,9.9775797,53.5271677
806,33726824,,walk,,,,,,,,9.9779143,53.527192
807,33726830,,walk,,,,,,,,9.9783464,53.527136
808,33726836,,walk,,,,,,,,9.980066,53.5265665
809,34022710,,walk,,,,,,,,9.9932255,53.5500623
810,34022711,,walk,,,,,,,,9.9926706,53.5497367
811,34022712,,walk,,,,,,,,9.9917154,53.549172
812,34022785,,walk,,,,,,,,9.9927533,53.5486309
813,34023084,,walk,,,,,,,,9.9923523,53.5482207
814,34023085,,walk,,,,,,,,9.9921632,53.5480421
815,34023087,,walk,,,,,,,,9.9918556,53.5477046
816,34023088,,walk,,,,,,,,9.9919528,53.5472591
817,34023104,,walk,,,,,,,,9.9966685,53.5488131
818,34401111,,walk,,,,,,,,9.9699959,53.5152726
819,34401126,,walk,,,,,,,,9.9739475,53.5254689
820,34401127,,walk,,,,,,,,9.9730059,53.5254396
821,34401129,,walk,,,,,,,,9.973538,53.5266165
822,34401131,,walk,,,,,,,,9.9737345,53.5270603
823,34401132,,walk,,,,,,,,9.9743849,53.5272547
824,34401133,,walk,,,,,,,,9.9745458,53.5273274
825,34401134,,walk,,,,,,,,9.974692,53.5274949
826,34631913,,walk,,,,,,,,10.0250298,53.5408539
827,34631914,,walk,,,,,,,,10.0264972,53.5403743
828,34631915,,walk,,,,,,,,10.0288749,53.539486
829,34631917,,walk,,,,,,,,10.0297747,53.5370929
830,34631925,,walk,,,,,,,,10.0292605,53.5389126
831,34631930,,walk,,,,,,,,10.0305527,53.5377156
832,35128910,,walk,,,,,,,,10.0327834,53.5357837
833,35128927,,walk,,,,,,,,10.0317429,53.5355171
834,35128928,,walk,,,,,,,,10.0319125,53.5353927
835,35128938,,walk,,,,,,,,10.0312497,53.5368591
836,35128955,,walk,,,,,,,,10.0346167,53.5382917
837,35131333,,walk,,,,,,,,10.0007655,53.545066
838,35132824,,walk,,,,,,,,10.0230564,53.5286529
839,35138358,,walk,,,,,,,,10.038295,53.55045
840,35138359,,walk,,,,,,,,10.036461,53.5499896
841,35138366,,walk,,,,,,,,10.0378138,53.5449189
842,35138369,,walk,,,,,,,,10.0261343,53.5497245
843,35138370,,walk,,,,,,,,10.0268463,53.5499136
844,35138371,,walk,,,,,,,,10.0222527,53.5486701
845,35138374,,walk,,,,,,,,10.0131149,53.5488551
846,35138375,,walk,,,,,,,,10.0153045,53.5489268
847,35835268,,walk,,,,,,,,10.0401804,53.5156755
848,35835309,,walk,,,,,,,,10.0189638,53.5204728
849,35835310,,walk,,,,,,,,10.0250885,53.520584
850,35835312,,walk,,,,,,,,10.0260946,53.5192758
851,35835315,,walk,,,,,,,,10.0275595,53.5206273
852,35835317,,walk,,,,,,,,10.0284495,53.5202138
853,35835322,,walk,,,,,,,,10.028553,53.5189933
854,35835324,,walk,,,,,,,,10.019367,53.5188056
855,35835358,,walk,,,,,,,,10.0153945,53.5174895
856,35835368,,walk,,,,,,,,10.0188729,53.5270349
857,35835369,,walk,,,,,,,,10.016919,53.5262592
858,35835370,,walk,,,,,,,,10.0179466,53.527351
859,35835371,,walk,,,,,,,,10.019029,53.5282038
860,35835373,,walk,,,,,,,,10.0207607,53.5277994
861,35835374,,walk,,,,,,,,10.0210222,53.5278342
862,35835375,,walk,,,,,,,,10.0168964,53.5250757
863,35835376,,walk,,,,,,,,10.0170104,53.5250323
864,35835377,,walk,,,,,,,,10.0162049,53.5240227
865,36143837,,walk,,,,,,,,10.0487577,53.5454282
866,36571735,,walk,,,,,,,,9.978274,53.5442809
867,36571738,,walk,,,,,,,,9.9779955,53.5492933
868,36571739,,walk,,,,,,,,9.9782688,53.5477423
869,36571746,,walk,,,,,,,,9.9737071,53.5469882
870,36571749,,walk,,,,,,,,9.9770368,53.5470156
871,36571751,,walk,,,,,,,,9.9761639,53.5465981
872,36571753,,walk,,,,,,,,9.974932,53.546435
873,36571754,,walk,,,,,,,,9.9751122,53.5459046
874,36571755,,walk,,,,,,,,9.9760169,53.5460831
875,36571757,,walk,,,,,,,,9.9780041,53.5458387
876,36571759,,walk,,,,,,,,9.9780947,53.545384
877,36571760,,walk,,,,,,,,9.9781896,53.5448358
878,36571761,,walk,,,,,,,,9.9762619,53.5447606
879,36571763,,walk,,,,,,,,9.9761559,53.5453106
880,36589972,,walk,,,,,,,,9.9810255,53.5494866
881,36589974,,walk,,,,,,,,9.9819689,53.5495331
882,36589976,,walk,,,,,,,,9.9839581,53.5494851
883,36589979,,walk,,,,,,,,9.9810197,53.5488413
884,46318345,,walk,,,,,,,,9.9874146,53.5174187
885,46318357,,walk,,,,,,,,9.9876861,53.5183691
886,46318364,,walk,,,,,,,,9.9833182,53.5177714
887,46318371,,walk,,,,,,,,9.9831364,53.5173376
888,46318376,,walk,,,,,,,,9.9845857,53.517425
889,46318380,,walk,,,,,,,,9.9845388,53.5169472
890,46348072,,walk,,,,,,,,10.0104505,53.5188536
891,46348082,,walk,,,,,,,,10.0082682,53.5186661
892,46348107,,walk,,,,,,,,10.0068113,53.5186396
893,46348110,,walk,,,,,,,,10.0065845,53.5185484
894,46348121,,walk,,,,,,,,10.0064241,53.5178591
895,46348140,,walk,,,,,,,,10.0009458,53.516574
896,46348155,,walk,,,,,,,,10.0111487,53.5211275
897,46369422,,walk,,,,,,,,10.0245584,53.5230714
898,46369427,,walk,,,,,,,,10.0243819,53.5229296
899,46395026,,walk,,,,,,,,10.0030065,53.5143729
900,46496213,,walk,,,,,,,,10.0157783,53.5174049
901,46506680,,walk,,,,,,,,10.0158535,53.5210854
902,46506690,,walk,,,,,,,,10.0155825,53.5213015
903,46508930,,walk,,,,,,,,10.0150054,53.521566
904,46542141,,walk,,,,,,,,10.0240791,53.5278462
905,46542146,,walk,,,,,,,,10.023851,53.5275161
906,46548353,,walk,,,,,,,,10.0248012,53.5292932
907,46548356,,walk,,,,,,,,10.0251153,53.5299664
908,46548388,,walk,,,,,,,,10.0245794,53.5278066
909,46569503,,walk,,,,,,,,10.0247384,53.530659
910,46572035,,walk,,,,,,,,10.0152557,53.5279403
911,46572039,,walk,,,,,,,,10.0143081,53.5282457
912,52143323,,walk,,,,,,,,9.9703746,53.5455596
913,52146478,,walk,,,,,,,,9.9719385,53.5468871
914,52146479,,walk,,,,,,,,9.9721507,53.547512
915,52146480,,walk,,,,,,,,9.9715339,53.5474766
916,52146515,,walk,,,,,,,,9.9707671,53.5474299
917,52146907,,walk,,,,,,,,9.9736588,53.5495671
918,52147177,,walk,,,,,,,,9.9730138,53.5487668
919,52148004,,walk,,,,,,,,9.9629472,53.5469922
920,52172612,,walk,,,,,,,,9.966226,53.5472113
921,52173280,,walk,,,,,,,,9.9704946,53.5474169
922,52173614,,walk,,,,,,,,9.9683467,53.549141
923,52175267,,walk,,,,,,,,9.9706935,53.5462533
924,52176968,,walk,,,,,,,,9.9671439,53.5462253
925,52178352,,walk,,,,,,,,9.9717467,53.5474895
926,52178928,,walk,,,,,,,,9.9729295,53.5476075
927,52178929,,walk,,,,,,,,9.9739168,53.5476387
928,52178931,,walk,,,,,,,,9.9752805,53.5476646
929,52180437,,walk,,,,,,,,9.9739661,53.5485426
930,52180440,,walk,,,,,,,,9.97273,53.5475845
931,52181389,,walk,,,,,,,,9.9740353,53.5476408
932,52181920,,walk,,,,,,,,9.9741536,53.548963
933,52181923,,walk,,,,,,,,9.974025,53.5485772
934,52181987,,walk,,,,,,,,9.9749902,53.5489957
935,52181989,,walk,,,,,,,,9.9749869,53.5494209
936,52182838,,walk,,,,,,,,9.9729516,53.5479206
937,52183945,,walk,,,,,,,,9.9671112,53.549925
938,52186954,,walk,,,,,,,,9.9732216,53.5464438
939,52187175,,walk,,,,,,,,9.9720805,53.5471449
940,52187767,,walk,,,,,,,,9.9724825,53.5455144
941,52188973,,walk,,,,,,,,9.971308,53.5468427
942,52188995,,walk,,,,,,,,9.9777047,53.5469395
943,52188999,,walk,,,,,,,,9.9779254,53.5465467
944,59752649,,walk,,,,,,,,9.9953514,53.5447185
945,60268323,,walk,,,,,,,,9.9825046,53.5227347
946,60269961,,walk,,,,,,,,9.9829704,53.543418
947,60269987,,walk,,,,,,,,9.9899474,53.5436912
948,60269989,,walk,,,,,,,,9.9900065,53.5434689
949,60269990,,walk,,,,,,,,9.9901105,53.543034
950,60269995,,walk,,,,,,,,9.9937947,53.5397117
951,60269997,,walk,,,,,,,,9.9936615,53.5407338
952,60270005,,walk,,,,,,,,9.9887193,53.5477525
953,60270007,,walk,,,,,,,,9.9886063,53.5483871
954,60270008,,walk,,,,,,,,9.9887929,53.5473814
955,60488401,,walk,,,,,,,,10.0400733,53.547898
956,60488407,,walk,,,,,,,,10.0491358,53.5479421
957,60488433,,walk,,,,,,,,10.0299621,53.5427641
958,60488444,,walk,,,,,,,,10.0284269,53.5447424
959,75707182,,walk,,,,,,,,9.992844,53.5406814
960,75718489,,walk,,,,,,,,9.9837719,53.5429464
961,76463158,,walk,,,,,,,,9.9850464,53.5427736
962,76463165,,walk,,,,,,,,9.9965539,53.5415102
963,76463166,,walk,,,,,,,,9.9950819,53.5435431
964,76463167,,walk,,,,,,,,9.995974,53.5421415
965,76463169,,walk,,,,,,,,9.9937527,53.5402457
966,76463176,,walk,,,,,,,,10.0015987,53.5409513
967,76463178,,walk,,,,,,,,10.001932,53.5436098
968,76463179,,walk,,,,,,,,10.003103,53.541951
969,76463189,,walk,,,,,,,,10.0073688,53.5432876
970,76463190,,walk,,,,,,,,10.0080816,53.5435886
971,76463192,,walk,,,,,,,,10.0072824,53.5442224
972,76463193,,walk,,,,,,,,10.0024455,53.5455817
973,76463205,,walk,,,,,,,,9.987278,53.5429362
974,77556646,,walk,,,,,,,,9.9922838,53.5423201
975,77556652,,walk,,,,,,,,9.9924053,53.5422982
976,77556655,,walk,,,,,,,,9.9923919,53.5425503
977,77777607,,walk,,,,,,,,9.9935873,53.5443933
978,77777609,,walk,,,,,,,,9.9951402,53.5449447
979,77777614,,walk,,,,,,,,9.9929282,53.544146
980,77777617,,walk,,,,,,,,9.9957233,53.5443459
981,77777626,,walk,,,,,,,,9.9937323,53.5441909
982,77777630,,walk,,,,,,,,9.9974696,53.5447488
983,77777637,,walk,,,,,,,,9.999616,53.5454077
984,77777643,,walk,,,,,,,,9.9971936,53.5456703
985,77777656,,walk,,,,,,,,9.9993317,53.5460106
986,77777662,,walk,,,,,,,,10.0018697,53.5465948
987,77804688,,walk,,,,,,,,9.9972051,53.5456081
988,77804695,,walk,,,,,,,,10.0018355,53.5464509
989,77843518,,walk,,,,,,,,9.9970535,53.5462598
990,77846400,,walk,,,,,,,,9.9976007,53.5444853
991,80352101,,walk,,,,,,,,9.9986464,53.546125
992,86801563,,walk,,,,,,,,9.9997822,53.5451939
993,86801568,,walk,,,,,,,,9.9996472,53.5453564
994,86812399,,walk,,,,,,,,9.996512,53.5442047
995,86812401,,walk,,,,,,,,9.9968606,53.5439314
996,87958789,,walk,,,,,,,,9.9648699,53.5497051
997,87981180,,walk,,,,,,,,9.9671746,53.5481418
998,87983896,,walk,,,,,,,,9.9677618,53.5486931
999,87985083,,walk,,,,,,,,9.9671943,53.5496683
1000,87985973,,walk,,,,,,,,9.9651222,53.5487091
1001,87985974,,walk,,,,,,,,9.9652274,53.5481319
1002,87987015,,walk,,,,,,,,9.9674883,53.5488165
1003,89435303,,walk,,,,,,,,10.0171106,53.5452919
1004,89435386,,walk,,,,,,,,10.0147305,53.5472085
1005,89435398,,walk,,,,,,,,10.0222973,53.5434478
1006,89435428,,walk,,,,,,,,10.0248814,53.5428216
1007,89435829,,walk,,,,,,,,10.0314893,53.5405323
1008,89435834,,walk,,,,,,,,10.0319622,53.5399789
1009,91756128,,walk,,,,,,,,10.0178236,53.5460461
1010,91756134,,walk,,,,,,,,10.016377,53.5456013
1011,91757711,,walk,,,,,,,,10.014488,53.5499248
1012,91757712,,walk,,,,,,,,10.0149164,53.5492399
1013,91758432,,walk,,,,,,,,10.0134497,53.5484276
1014,91761568,,walk,,,,,,,,10.0101671,53.548504
1015,92223619,,walk,,,,,,,,9.9774231,53.5425292
1016,92524013,,walk,,,,,,,,9.9682711,53.5381398
1017,92524047,,walk,,,,,,,,9.9728623,53.5332521
1018,92524050,,walk,,,,,,,,9.9729125,53.53295
1019,92741846,,walk,,,,,,,,10.0097579,53.5499741
1020,92902821,,walk,,,,,,,,9.9787128,53.5326563
1021,92902830,,walk,,,,,,,,9.9786965,53.5324247
1022,92902838,,walk,,,,,,,,9.9818289,53.5325718
1023,92902845,,walk,,,,,,,,9.9817977,53.5322732
1024,92937451,,walk,,,,,,,,10.0426315,53.5187459
1025,92980835,,walk,,,,,,,,10.0002164,53.5410948
1026,93457589,,walk,,,,,,,,10.0180339,53.5460808
1027,94286355,,walk,,,,,,,,10.0196493,53.5176033
1028,94286359,,walk,,,,,,,,10.0200149,53.5175933
1029,94286363,,walk,,,,,,,,10.020069,53.5174783
1030,94286366,,walk,,,,,,,,10.0197029,53.5174859
1031,94286380,,walk,,,,,,,,10.0157122,53.5175098
1032,98870252,,walk,,,,,,,,10.0182264,53.5486686
1033,98870258,,walk,,,,,,,,10.0215252,53.5495774
1034,105290620,,walk,,,,,,,,9.9867953,53.5485547
1035,105290622,,walk,,,,,,,,9.984319,53.5494244
1036,105290628,,walk,,,,,,,,9.9847108,53.5493198
1037,105290629,,walk,,,,,,,,9.9856098,53.5491373
1038,105290638,,walk,,,,,,,,9.9810128,53.5491995
1039,105292874,,walk,,,,,,,,9.9825082,53.5492271
1040,110315265,,walk,,,,,,,,10.0462774,53.5268057
1041,110315276,,walk,,,,,,,,10.0440822,53.5282135
1042,110315278,,walk,,,,,,,,10.0441844,53.5294967
1043,112064282,,walk,,,,,,,,10.0162863,53.5486613
1044,112064296,,walk,,,,,,,,10.016542,53.5486162
1045,112064318,,walk,,,,,,,,10.0173929,53.5488451
1046,112064321,,walk,,,,,,,,10.0174569,53.5489892
1047,115337724,,walk,,,,,,,,9.9792134,53.5491723
1048,115337733,,walk,,,,,,,,9.9789122,53.5488809
1049,115337739,,walk,,,,,,,,9.9796022,53.5485136
1050,115337864,,walk,,,,,,,,9.9790604,53.5480758
1051,115337892,,walk,,,,,,,,9.9783013,53.5483821
1052,115337913,,walk,,,,,,,,9.9780398,53.5487632
1053,127738343,,walk,,,,,,,,10.0307826,53.5484219
1054,127759566,,walk,,,,,,,,10.030082,53.549326
1055,127759567,,walk,,,,,,,,10.0303254,53.549025
1056,128398802,,walk,,,,,,,,9.9725603,53.5464892
1057,128398910,,walk,,,,,,,,9.9787246,53.5477712
1058,128398914,,walk,,,,,,,,9.9793604,53.5477902
1059,128398934,,walk,,,,,,,,9.9804261,53.5486606
1060,128398941,,walk,,,,,,,,9.9780354,53.5476943
1061,128398947,,walk,,,,,,,,9.9788515,53.5471196
1062,128398952,,walk,,,,,,,,9.9779343,53.5469882
1063,128398958,,walk,,,,,,,,9.9779227,53.546753
1064,128398960,,walk,,,,,,,,9.9781205,53.5471437
1065,128398964,,walk,,,,,,,,9.978126,53.547079
1066,128398979,,walk,,,,,,,,9.9781248,53.5469175
1067,128399064,,walk,,,,,,,,9.9776616,53.5463571
1068,128399070,,walk,,,,,,,,9.980816,53.5487972
1069,128399088,,walk,,,,,,,,9.9809222,53.5487644
1070,128399092,,walk,,,,,,,,9.9812673,53.5489519
1071,128399095,,walk,,,,,,,,9.9810146,53.5490066
1072,130094458,,walk,,,,,,,,10.0293524,53.5480155
1073,141315996,,walk,,,,,,,,9.9867574,53.5496358
1074,141316011,,walk,,,,,,,,9.9838604,53.5482461
1075,141316014,,walk,,,,,,,,9.9835059,53.5483214
1076,141316017,,walk,,,,,,,,9.9829907,53.5479853
1077,141316043,,walk,,,,,,,,9.9811359,53.5487179
1078,141316047,,walk,,,,,,,,9.9815048,53.5489076
1079,155475676,,walk,,,,,,,,10.0101373,53.5474103
1080,155477636,,walk,,,,,,,,10.0105875,53.5475694
1081,155477654,,walk,,,,,,,,10.0128155,53.5464687
1082,155480263,,walk,,,,,,,,10.0123149,53.5475598
1083,155491551,,walk,,,,,,,,10.0123966,53.5477767
1084,159882139,,walk,,,,,,,,10.0171154,53.5274313
1085,159882143,,walk,,,,,,,,10.0185842,53.5288168
1086,161976211,,walk,,,,,,,,10.0141714,53.5459876
1087,161979362,,walk,,,,,,,,10.0151383,53.5447532
1088,161979432,,walk,,,,,,,,10.0126886,53.5446686
1089,161979448,,walk,,,,,,,,10.0079451,53.5462638
1090,163547381,,walk,,,,,,,,10.0200092,53.5309558
1091,163547414,,walk,,,,,,,,10.020013,53.5319558
1092,163573609,,walk,,,,,,,,10.0236759,53.5281676
1093,163573625,,walk,,,,,,,,10.0235014,53.5286305
1094,163573630,,walk,,,,,,,,10.0275393,53.5332421
1095,163573667,,walk,,,,,,,,10.0274998,53.5330055
1096,163573684,,walk,,,,,,,,10.026495,53.5336199
1097,176583680,,walk,,,,,,,,10.0425546,53.5498039
1098,176584451,,walk,,,,,,,,10.0469576,53.5496333
1099,176584453,,walk,,,,,,,,10.0457874,53.5482804
1100,176584454,,walk,,,,,,,,10.0445121,53.5467939
1101,176597350,,walk,,,,,,,,10.0402826,53.5464394
1102,190829408,,walk,,,,,,,,9.970019,53.5161799
1103,190829416,,walk,,,,,,,,9.969806,53.5166925
1104,190829428,,walk,,,,,,,,9.9697056,53.5165476
1105,190829434,,walk,,,,,,,,9.9694503,53.5157054
1106,190829439,,walk,,,,,,,,9.9692423,53.5152296
1107,190829443,,walk,,,,,,,,9.9687819,53.5133073
1108,190853894,,walk,,,,,,,,9.9813788,53.5275965
1109,190853900,,walk,,,,,,,,9.9815594,53.5302386
