id,x,y,id,net_type,old_node_id,id_int
301539962,24.817306,60.1826677,301539962,walk,301539962,1581
301540000,24.8168007,60.1833124,301540000,walk,301540000,1582
301542843,24.8314791,60.1811126,301542843,walk,301542843,1583
301542844,24.8307975,60.1809596,301542844,walk,301542844,1584
301542849,24.8314584,60.1801718,301542849,walk,301542849,1585
301542851,24.8301044,60.1799231,301542851,walk,301542851,1586
301542859,24.8289194,60.1798404,301542859,walk,301542859,1587
301542870,24.8254657,60.1799574,301542870,walk,301542870,1588
301542871,24.826994,60.1788804,301542871,walk,301542871,1589
301543663,24.8282573,60.180749,301543663,walk,301543663,1590
301543879,24.8307923,60.1809653,301543879,walk,301543879,1591
301544647,24.8263051,60.180702,301544647,walk,301544647,1592
301544654,24.8259427,60.1807812,301544654,walk,301544654,1593
301544656,24.8262649,60.1808273,301544656,walk,301544656,1594
301545025,24.8240021,60.1815702,301545025,walk,301545025,1595
301545027,24.8241388,60.1815121,301545027,walk,301545027,1596
301545028,24.8241313,60.1813782,301545028,walk,301545028,1597
301545029,24.8245349,60.1809977,301545029,walk,301545029,1598
301545030,24.8248975,60.1804802,301545030,walk,301545030,1599
301545031,24.8251136,60.1800261,301545031,walk,301545031,1600
301545032,24.8242115,60.1811919,301545032,walk,301545032,1601
301545035,24.8250955,60.1798772,301545035,walk,301545035,1602
301545038,24.8238511,60.1816201,301545038,walk,301545038,1603
301545042,24.8226543,60.1817993,301545042,walk,301545042,1604
301545044,24.8195071,60.1818425,301545044,walk,301545044,1605
301545048,24.8166352,60.1830834,301545048,walk,301545048,1606
301545049,24.8163066,60.1835468,301545049,walk,301545049,1607
301545056,24.8160815,60.1841744,301545056,walk,301545056,1608
301545057,24.8167181,60.1842371,301545057,walk,301545057,1609
301545064,24.821742,60.1857211,301545064,walk,301545064,1610
301545066,24.8216488,60.1851855,301545066,walk,301545066,1611
301546927,24.8160349,60.1839769,301546927,walk,301546927,1612
301546928,24.816051,60.1837817,301546928,walk,301546928,1613
301546930,24.8229407,60.1820541,301546930,walk,301546930,1614
301546932,24.8236606,60.1816998,301546932,walk,301546932,1615
301546937,24.8248941,60.1827107,301546937,walk,301546937,1616
301546941,24.8238231,60.1821602,301546941,walk,301546941,1617
301546944,24.8264616,60.1827365,301546944,walk,301546944,1618
301546945,24.8264013,60.18277,301546945,walk,301546945,1619
301546946,24.8262457,60.1828376,301546946,walk,301546946,1620
301546951,24.8259373,60.1827944,301546951,walk,301546951,1621
301546964,24.8245028,60.18242,301546964,walk,301546964,1622
301546965,24.8246469,60.1824937,301546965,walk,301546965,1623
301546973,24.8251422,60.1821805,301546973,walk,301546973,1624
301547097,24.8252936,60.1820809,301547097,walk,301547097,1625
301547098,24.8270178,60.1828784,301547098,walk,301547098,1626
301547099,24.8279777,60.1834034,301547099,walk,301547099,1627
301547100,24.8279146,60.1833549,301547100,walk,301547100,1628
301547429,24.8277827,60.1824625,301547429,walk,301547429,1629
301547654,24.8330272,60.1797613,301547654,walk,301547654,1630
301547655,24.8331677,60.1796645,301547655,walk,301547655,1631
301547656,24.833283,60.1795778,301547656,walk,301547656,1632
301548145,24.8320397,60.1795329,301548145,walk,301548145,1633
301548146,24.8309122,60.1809827,301548146,walk,301548146,1634
301548147,24.8297499,60.1792313,301548147,walk,301548147,1635
301548148,24.8297901,60.1791634,301548148,walk,301548148,1636
301548282,24.8294769,60.1791999,301548282,walk,301548282,1637
301548283,24.8284122,60.180641,301548283,walk,301548283,1638
301548288,24.8287004,60.1801413,301548288,walk,301548288,1639
301548717,24.8282553,60.178915,301548717,walk,301548717,1640
301548718,24.8280573,60.1788883,301548718,walk,301548718,1641
301548719,24.8280337,60.178932,301548719,walk,301548719,1642
301548720,24.8280033,60.1789892,301548720,walk,301548720,1643
301548816,24.8274183,60.1788036,301548816,walk,301548816,1644
301549701,24.8249146,60.1804511,301549701,walk,301549701,1645
301549703,24.8248263,60.180441,301549703,walk,301549703,1646
301549931,24.8231612,60.1822231,301549931,walk,301549931,1647
301550405,24.8228654,60.1825873,301550405,walk,301550405,1648
301550406,24.8231237,60.1822693,301550406,walk,301550406,1649
301550410,24.8230747,60.1823295,301550410,walk,301550410,1650
301551060,24.8239506,60.1828834,301551060,walk,301551060,1651
301551061,24.8237368,60.1829013,301551061,walk,301551061,1652
301551228,24.8242624,60.1835134,301551228,walk,301551228,1653
301551251,24.8245185,60.1831516,301551251,walk,301551251,1654
301551256,24.8244599,60.1829955,301551256,walk,301551256,1655
301553750,24.8252269,60.1834169,301553750,walk,301553750,1656
301554154,24.8260021,60.1837102,301554154,walk,301554154,1657
301554156,24.8261476,60.1836385,301554156,walk,301554156,1658
301554158,24.8257006,60.1835055,301554158,walk,301554158,1659
301554160,24.82603,60.1836905,301554160,walk,301554160,1660
301554917,24.8258661,60.1841481,301554917,walk,301554917,1661
301554935,24.8269339,60.1837897,301554935,walk,301554935,1662
301554937,24.8273475,60.1839701,301554937,walk,301554937,1663
301555145,24.827569,60.1833728,301555145,walk,301555145,1664
301555911,24.8282728,60.183226,301555911,walk,301555911,1665
301555912,24.828047,60.1833094,301555912,walk,301555912,1666
301555913,24.8279055,60.1828344,301555913,walk,301555913,1667
301555914,24.8275432,60.1830227,301555914,walk,301555914,1668
301555915,24.8285054,60.1831329,301555915,walk,301555915,1669
301555919,24.8292141,60.1836976,301555919,walk,301555919,1670
301556276,24.8285491,60.1831095,301556276,walk,301556276,1671
301556280,24.8286575,60.1830521,301556280,walk,301556280,1672
301556835,24.8292331,60.1827303,301556835,walk,301556835,1673
301557176,24.8293569,60.1826601,301557176,walk,301557176,1674
301558207,24.8300248,60.1826281,301558207,walk,301558207,1675
301558209,24.8298987,60.1824564,301558209,walk,301558209,1676
301558214,24.829807,60.1824156,301558214,walk,301558214,1677
301558216,24.8296931,60.1824731,301558216,walk,301558216,1678
301558217,24.8300563,60.1822988,301558217,walk,301558217,1679
301558220,24.8297596,60.1824379,301558220,walk,301558220,1680
301559178,24.8306192,60.1820854,301559178,walk,301559178,1681
301559720,24.8302386,60.1822401,301559720,walk,301559720,1682
301559747,24.830804,60.1821165,301559747,walk,301559747,1683
301559912,24.8314515,60.1811581,301559912,walk,301559912,1684
301594157,24.8351777,60.177746,301594157,walk,301594157,1685
301604958,24.8303432,60.1813816,301604958,walk,301604958,1686
301604962,24.8306152,60.1811311,301604962,walk,301604962,1687
301605462,24.8310527,60.1808114,301605462,walk,301605462,1688
301605464,24.8311826,60.1808673,301605464,walk,301605464,1689
301605829,24.8310577,60.1806383,301605829,walk,301605829,1690
301605830,24.8311858,60.1806458,301605830,walk,301605830,1691
301606453,24.8311236,60.1805522,301606453,walk,301606453,1692
301606454,24.8309172,60.1805046,301606454,walk,301606454,1693
301606456,24.8308226,60.180613,301606456,walk,301606456,1694
301606458,24.8305948,60.1808891,301606458,walk,301606458,1695
301606840,24.8313591,60.1804215,301606840,walk,301606840,1696
301606843,24.8312531,60.1804055,301606843,walk,301606843,1697
301607264,24.8323438,60.1804863,301607264,walk,301607264,1698
301607266,24.8319005,60.1803381,301607266,walk,301607266,1699
301607268,24.8313876,60.1802645,301607268,walk,301607268,1700
301607270,24.8314854,60.1802739,301607270,walk,301607270,1701
301609057,24.8284246,60.1786567,301609057,walk,301609057,1702
301609084,24.8282971,60.1788501,301609084,walk,301609084,1703
301611478,24.8292734,60.1793666,301611478,walk,301611478,1704
301611479,24.8293574,60.1793795,301611479,walk,301611479,1705
301611618,24.8288317,60.179411,301611618,walk,301611618,1706
301611619,24.8292024,60.1794674,301611619,walk,301611619,1707
301612568,24.828074,60.1800634,301612568,walk,301612568,1708
301612854,24.8289693,60.1798954,301612854,walk,301612854,1709
301613372,24.8287844,60.1800363,301613372,walk,301613372,1710
301613373,24.8288567,60.180049,301613373,walk,301613373,1711
301613738,24.8285953,60.1803848,301613738,walk,301613738,1712
301613739,24.8285334,60.180374,301613739,walk,301613739,1713
301614384,24.8280971,60.1810591,301614384,walk,301614384,1714
301614390,24.8280382,60.1810516,301614390,walk,301614390,1715
301614926,24.8278382,60.1814165,301614926,walk,301614926,1716
301614927,24.8277663,60.1814111,301614927,walk,301614927,1717
301614928,24.8273594,60.1813442,301614928,walk,301614928,1718
301614934,24.8271788,60.1816161,301614934,walk,301614934,1719
301615308,24.8253495,60.182105,301615308,walk,301615308,1720
301615346,24.8278161,60.1824795,301615346,walk,301615346,1721
301615347,24.8270879,60.1829115,301615347,walk,301615347,1722
301625477,24.813158,60.1887483,301625477,walk,301625477,1723
301625485,24.827476,60.1868357,301625485,walk,301625485,1724
301625486,24.8273756,60.1868691,301625486,walk,301625486,1725
301663441,24.8273086,60.1814163,301663441,walk,301663441,1726
301663449,24.8260843,60.1816752,301663449,walk,301663449,1727
301663451,24.8261302,60.1816934,301663451,walk,301663451,1728
301663997,24.8261311,60.1812104,301663997,walk,301663997,1729
301664798,24.8267237,60.1815958,301664798,walk,301664798,1730
301665072,24.828044,60.1821751,301665072,walk,301665072,1731
301665702,24.8276519,60.1816723,301665702,walk,301665702,1732
301667077,24.8275972,60.1825665,301667077,walk,301667077,1733
301667083,24.8275403,60.1826491,301667083,walk,301667083,1734
301667084,24.8274402,60.1826509,301667084,walk,301667084,1735
301667085,24.8274938,60.182675,301667085,walk,301667085,1736
301667095,24.827315,60.1827183,301667095,walk,301667095,1737
301668741,24.8268136,60.1829028,301668741,walk,301668741,1738
301668742,24.8267468,60.1829333,301668742,walk,301668742,1739
301668744,24.8259419,60.1832385,301668744,walk,301668744,1740
301668747,24.8266692,60.1828951,301668747,walk,301668747,1741
301668748,24.8267291,60.1828633,301668748,walk,301668748,1742
301668749,24.8268432,60.1828021,301668749,walk,301668749,1743
301669330,24.8233023,60.1820724,301669330,walk,301669330,1744
301670848,24.82477,60.1827684,301670848,walk,301670848,1745
301700592,24.8252181,60.182045,301700592,walk,301700592,1746
301700593,24.8250418,60.1821378,301700593,walk,301700593,1747
301700594,24.8251074,60.1820977,301700594,walk,301700594,1748
301703318,24.8313518,60.1842661,301703318,walk,301703318,1749
301707385,24.8219547,60.1818562,301707385,walk,301707385,1750
301707389,24.8219468,60.1818103,301707389,walk,301707389,1751
301707572,24.8206552,60.1818177,301707572,walk,301707572,1752
301707604,24.8206583,60.1816935,301707604,walk,301707604,1753
301707764,24.8195065,60.1818839,301707764,walk,301707764,1754
301710189,24.817693,60.1827002,301710189,walk,301710189,1755
301710290,24.8176371,60.1821948,301710290,walk,301710290,1756
301710793,24.8149746,60.182744,301710793,walk,301710793,1757
301711192,24.8155662,60.1842391,301711192,walk,301711192,1758
301711193,24.8157747,60.1843046,301711193,walk,301711193,1759
301711195,24.8160371,60.1842978,301711195,walk,301711195,1760
301711199,24.8158348,60.18384,301711199,walk,301711199,1761
301711200,24.8160939,60.1838769,301711200,walk,301711200,1762
301711243,24.8159028,60.1837677,301711243,walk,301711243,1763
301711712,24.8160663,60.184218,301711712,walk,301711712,1764
301711713,24.8156945,60.1842797,301711713,walk,301711713,1765
301712348,24.8169999,60.1839591,301712348,walk,301712348,1766
301712409,24.8169532,60.1839552,301712409,walk,301712409,1767
301712428,24.816743,60.1841986,301712428,walk,301712428,1768
301712925,24.8187784,60.1844704,301712925,walk,301712925,1769
301712928,24.8192013,60.1846324,301712928,walk,301712928,1770
301712929,24.8187017,60.184495,301712929,walk,301712929,1771
301712930,24.8192435,60.1845916,301712930,walk,301712930,1772
301713303,24.8198562,60.1849345,301713303,walk,301713303,1773
301713304,24.819953,60.1848679,301713304,walk,301713304,1774
301713693,24.8218013,60.1851973,301713693,walk,301713693,1775
301717310,24.8221155,60.185951,301717310,walk,301717310,1776
301717311,24.8223097,60.1858907,301717311,walk,301717311,1777
301717888,24.8227666,60.1857886,301717888,walk,301717888,1778
301717939,24.8240201,60.1846428,301717939,walk,301717939,1779
301717945,24.8245903,60.1843642,301717945,walk,301717945,1780
301798606,24.8229441,60.1851894,301798606,walk,301798606,1781
301798608,24.8232112,60.1847989,301798608,walk,301798608,1782
301799063,24.8225595,60.1838838,301799063,walk,301799063,1783
301802301,24.8222921,60.1841588,301802301,walk,301802301,1784
301811035,24.8325359,60.1900593,301811035,walk,301811035,1785
301811038,24.832912,60.1898774,301811038,walk,301811038,1786
301811047,24.8340981,60.1888937,301811047,walk,301811047,1787
301811064,24.8344918,60.1884829,301811064,walk,301811064,1788
301811082,24.8350376,60.1881295,301811082,walk,301811082,1789
301811086,24.8347378,60.1879317,301811086,walk,301811086,1790
301811107,24.8346462,60.1878128,301811107,walk,301811107,1791
301811109,24.8348036,60.1878484,301811109,walk,301811109,1792
301811111,24.8351244,60.1877158,301811111,walk,301811111,1793
301811866,24.8330179,60.1910612,301811866,walk,301811866,1794
301812251,24.830616,60.1885639,301812251,walk,301812251,1795
301813626,24.8322781,60.1896137,301813626,walk,301813626,1796
301813630,24.8321768,60.1885962,301813630,walk,301813630,1797
301814758,24.830366,60.1862053,301814758,walk,301814758,1798
301814925,24.8278814,60.1846075,301814925,walk,301814925,1799
301818182,24.8288366,60.1879142,301818182,walk,301818182,1800
301875001,24.8274663,60.1844593,301875001,walk,301875001,1801
301875004,24.8279369,60.1845567,301875004,walk,301875004,1802
301875077,24.827303,60.1845194,301875077,walk,301875077,1803
301875078,24.8271285,60.185233,301875078,walk,301875078,1804
301875079,24.8274289,60.1851458,301875079,walk,301875079,1805
301875081,24.827479,60.1851187,301875081,walk,301875081,1806
301875083,24.8280911,60.1848199,301875083,walk,301875083,1807
301875084,24.8280568,60.1848023,301875084,walk,301875084,1808
301875085,24.8282044,60.1847696,301875085,walk,301875085,1809
301875088,24.8282708,60.1848597,301875088,walk,301875088,1810
302111772,24.8258868,60.1841273,302111772,walk,302111772,1811
302111774,24.8266786,60.1843325,302111774,walk,302111774,1812
302111776,24.82594,60.1844358,302111776,walk,302111776,1813
302493523,24.8310943,60.1824203,302493523,walk,302493523,1814
302493524,24.831183,60.1824038,302493524,walk,302493524,1815
302493525,24.8314395,60.1826789,302493525,walk,302493525,1816
302493526,24.8312187,60.1823976,302493526,walk,302493526,1817
302493527,24.831007,60.1824362,302493527,walk,302493527,1818
302494891,24.8316475,60.1829393,302494891,walk,302494891,1819
302494892,24.8317641,60.1830012,302494892,walk,302494892,1820
302494901,24.8318377,60.1830397,302494901,walk,302494901,1821
302494920,24.8318799,60.1823444,302494920,walk,302494920,1822
302494932,24.8312447,60.1828244,302494932,walk,302494932,1823
302494944,24.8309025,60.1820924,302494944,walk,302494944,1824
302496000,24.8317019,60.18115,302496000,walk,302496000,1825
302497332,24.8310443,60.1805381,302497332,walk,302497332,1826
302497335,24.8313287,60.180151,302497335,walk,302497335,1827
302498100,24.8300715,60.179969,302498100,walk,302498100,1828
302498101,24.8312961,60.1801893,302498101,walk,302498101,1829
302498138,24.8303136,60.1795118,302498138,walk,302498138,1830
302498405,24.8353782,60.1777574,302498405,walk,302498405,1831
302501070,24.8258562,60.1709565,302501070,walk,302501070,1832
302501457,24.8281047,60.1723303,302501457,walk,302501457,1833
303009517,24.8584837,60.1649059,303009517,walk,303009517,1834
303009522,24.8584388,60.1650264,303009522,walk,303009522,1835
303009525,24.8590478,60.1650944,303009525,walk,303009525,1836
303009543,24.858789,60.1650609,303009543,walk,303009543,1837
303010061,24.8585745,60.1652754,303010061,walk,303010061,1838
303010062,24.8589158,60.1653108,303010062,walk,303010062,1839
303010070,24.8583812,60.165388,303010070,walk,303010070,1840
303010290,24.8581338,60.1657936,303010290,walk,303010290,1841
